[info] 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[info] 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[info] 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[info] 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[info] 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[info] 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[info] 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[info] 0,0,0,0,0,0,84,199,225,233,60,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[info] 0,0,0,0,0,0,162,130,130,130,130,143,186,186,186,186,186,186,186,186,214,52,0,0,0,0,0,0,
[info] 0,0,0,0,0,0,67,114,72,114,221,157,130,159,130,130,130,134,155,130,130,244,0,0,0,0,0,0,
[info] 0,0,0,0,0,0,0,0,0,0,0,17,66,14,67,67,67,59,21,148,130,106,0,0,0,0,0,0,
[info] 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,131,175,18,0,0,0,0,0,0,
[info] 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,151,129,83,0,0,0,0,0,0,0,
[info] 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,130,146,44,0,0,0,0,0,0,0,
[info] 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,135,130,62,0,0,0,0,0,0,0,0,
[info] 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,130,197,5,0,0,0,0,0,0,0,0,
[info] 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,130,202,0,0,0,0,0,0,0,0,0,0,
[info] 0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,133,144,57,0,0,0,0,0,0,0,0,0,0,
[info] 0,0,0,0,0,0,0,0,0,0,0,0,0,19,163,130,218,0,0,0,0,0,0,0,0,0,0,0,
[info] 0,0,0,0,0,0,0,0,0,0,0,0,3,181,130,165,35,0,0,0,0,0,0,0,0,0,0,0,
[info] 0,0,0,0,0,0,0,0,0,0,0,0,38,130,130,77,0,0,0,0,0,0,0,0,0,0,0,0,
[info] 0,0,0,0,0,0,0,0,0,0,0,31,160,130,115,1,0,0,0,0,0,0,0,0,0,0,0,0,
[info] 0,0,0,0,0,0,0,0,0,0,0,251,130,130,52,0,0,0,0,0,0,0,0,0,0,0,0,0,
[info] 0,0,0,0,0,0,0,0,0,0,61,142,130,130,52,0,0,0,0,0,0,0,0,0,0,0,0,0,
[info] 0,0,0,0,0,0,0,0,0,0,121,130,130,165,40,0,0,0,0,0,0,0,0,0,0,0,0,0,
[info] 0,0,0,0,0,0,0,0,0,0,121,130,177,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[info] 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
